timestamp_utc,device_id,device_name,vendor,ifindex,units,sampling_rate,value
2026-04-23T00:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,104442.71
2026-04-23T01:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,112380.49
2026-04-23T03:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,115549.86
2026-04-23T04:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,123251.9
2026-04-23T05:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,140975.62
2026-04-23T06:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,139128.36
2026-04-23T07:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,118759.76
2026-04-23T08:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,273237.41
2026-04-23T09:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,244695.62
2026-04-23T10:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,260555.17
2026-04-23T11:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,291910.03
2026-04-23T12:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,291080.46
2026-04-23T13:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,283086.67
2026-04-23T14:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,307854.45
2026-04-23T15:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,258373.7
2026-04-23T16:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,278429.86
2026-04-23T17:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,300474.8
2026-04-23T18:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,296356.09
2026-04-23T19:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,309986.48
2026-04-23T20:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,124764.24
2026-04-23T21:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,116287.17
2026-04-23T22:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,124346.31
2026-04-23T23:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,107968.86
2026-04-24T00:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,100326.49
2026-04-24T01:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,126968.06
2026-04-24T02:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,119338.32
2026-04-24T03:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,123700.92
2026-04-24T04:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,99627.79
2026-04-24T05:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,115618.63
2026-04-24T06:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,112801.71
2026-04-24T07:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,109629.45
2026-04-24T08:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,216859.58
2026-04-24T09:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,270623.54
2026-04-24T10:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,305124.52
2026-04-24T11:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,290667.94
2026-04-24T12:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,263173.49
2026-04-24T13:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,279583.47
2026-04-24T14:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,301190.4
2026-04-24T15:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,202708.3
2026-04-24T16:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,276512.98
2026-04-24T17:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,295209.6
2026-04-24T18:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,299099.6
2026-04-24T19:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,327620.45
2026-04-24T20:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,133620.55
2026-04-24T21:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,123750.75
2026-04-24T22:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,123623.71
2026-04-24T23:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,129443.34
2026-04-25T00:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,79469.65
2026-04-25T01:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,83662.42
2026-04-25T02:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,91612.41
2026-04-25T03:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,100442.54
2026-04-25T04:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,82662.15
2026-04-25T05:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,83593.43
2026-04-25T06:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,85667.23
2026-04-25T07:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,95282.91
2026-04-25T08:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,195405.86
2026-04-25T09:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,224799.44
2026-04-25T10:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,177053.52
2026-04-25T11:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,192353.69
2026-04-25T12:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,192115.96
2026-04-25T13:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,211415.51
2026-04-25T14:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,216487.1
2026-04-25T15:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,166414.89
2026-04-25T16:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,178063.69
2026-04-25T17:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,202602.31
2026-04-25T18:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,183089.6
2026-04-25T19:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,166160.42
2026-04-25T20:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,92723.23
2026-04-25T21:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,88149.35
2026-04-25T22:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,88142.69
2026-04-25T23:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,80006.26
2026-04-26T00:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,92643.08
2026-04-26T01:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,81984.34
2026-04-26T03:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,76342.01
2026-04-26T04:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,76825.26
2026-04-26T05:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,85719.17
2026-04-26T06:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,78100.41
2026-04-26T07:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,89673.79
2026-04-26T08:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,201097.72
2026-04-26T09:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,177909.76
2026-04-26T10:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,197428.17
2026-04-26T11:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,189114.96
2026-04-26T12:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,213950.32
2026-04-26T13:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,183601.96
2026-04-26T14:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,187392.21
2026-04-26T15:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,219740.24
2026-04-26T16:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,239876.43
2026-04-26T17:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,235180.57
2026-04-26T18:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,197239.17
2026-04-26T19:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,200289.55
2026-04-26T20:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,96881.05
2026-04-26T21:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,82954.75
2026-04-26T22:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,75798.67
2026-04-26T23:00:00+00:00,dev-004,edge-rtr-01,juniper,515,kbps,1,84981.76
2026-04-20T00:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1254182.01
2026-04-20T01:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1100502.05
2026-04-20T02:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1002452.26
2026-04-20T03:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1027592.46
2026-04-20T04:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1279851.51
2026-04-20T05:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1108994.82
2026-04-20T06:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1183038.35
2026-04-20T07:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1225507.04
2026-04-20T08:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2973359.45
2026-04-20T09:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2706227.22
2026-04-20T10:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2939640.4
2026-04-20T11:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2550783.12
2026-04-20T12:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2698720.07
2026-04-20T13:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2513163.64
2026-04-20T14:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,3116894.82
2026-04-20T15:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2792416.7
2026-04-20T16:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2592993.9
2026-04-20T17:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2701335.9
2026-04-20T18:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2737916.03
2026-04-20T19:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2996145.54
2026-04-20T20:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1008523.66
2026-04-20T21:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1075535.3
2026-04-20T22:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1154627.13
2026-04-20T23:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1503876.7
2026-04-21T00:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1314681.47
2026-04-21T01:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1186625.8
2026-04-21T02:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1285439.95
2026-04-21T03:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1446892.34
2026-04-21T04:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1171950.73
2026-04-21T05:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1156030.4
2026-04-21T06:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1345433.23
2026-04-21T07:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1259301.06
2026-04-21T08:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2987973.28
2026-04-21T09:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2657697.73
2026-04-21T10:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,3338776.88
2026-04-21T11:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,3278685.42
2026-04-21T12:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2958465.38
2026-04-21T13:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2991601.15
2026-04-21T14:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2232366.96
2026-04-21T15:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2978558.74
2026-04-21T16:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2745649.6
2026-04-21T17:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2921493.6
2026-04-21T18:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2991088.64
2026-04-21T19:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2704438.3
2026-04-21T20:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,997142.18
2026-04-21T21:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1244144.95
2026-04-21T22:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1111033.96
2026-04-21T23:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1160376.71
2026-04-22T00:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1127458.82
2026-04-22T01:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1159011.09
2026-04-22T02:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,922857.49
2026-04-22T03:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1346033.66
2026-04-22T04:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1230401.53
2026-04-22T05:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1333367.91
2026-04-22T06:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1437581.02
2026-04-22T07:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1202711.17
2026-04-22T08:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2295317.85
2026-04-22T09:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2549711.68
2026-04-22T10:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2462066.75
2026-04-22T11:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2659475.1
2026-04-22T12:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2822301.43
2026-04-22T13:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2239387.57
2026-04-22T14:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2895893.14
2026-04-22T15:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2377100.14
2026-04-22T16:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2883262.27
2026-04-22T17:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2769342.48
2026-04-22T18:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2712183.25
2026-04-22T19:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2779547.94
2026-04-22T20:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1135226.64
2026-04-22T21:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1126503.43
2026-04-22T22:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,998069.23
2026-04-22T23:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1196444.72
2026-04-23T00:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1421464.05
2026-04-23T01:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1437659.41
2026-04-23T03:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1284696.19
2026-04-23T04:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1118822.39
2026-04-23T05:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1373130.09
2026-04-23T06:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1193264.69
2026-04-23T07:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1191734.94
2026-04-23T08:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2718456.4
2026-04-23T09:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2825749.33
2026-04-23T10:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2678139.83
2026-04-23T11:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2776540.99
2026-04-23T12:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2496312.25
2026-04-23T13:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2695374.16
2026-04-23T14:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,3438555.81
2026-04-23T15:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2780513.67
2026-04-23T16:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2733175.04
2026-04-23T17:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2949064.8
2026-04-23T18:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2998274.11
2026-04-23T19:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2488144.72
2026-04-23T20:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1175140.95
2026-04-23T21:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1310193.1
2026-04-23T22:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1232380.52
2026-04-23T23:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1214634.49
2026-04-24T00:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1386482.12
2026-04-24T01:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1118667.27
2026-04-24T02:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1209929.51
2026-04-24T03:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1137592.96
2026-04-24T04:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1378836.99
2026-04-24T05:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,965776.75
2026-04-24T06:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1119583.0
2026-04-24T07:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1136501.16
2026-04-24T08:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2985791.09
2026-04-24T09:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2969757.13
2026-04-24T10:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,3190654.39
2026-04-24T11:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2359270.8
2026-04-24T12:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,3010133.0
2026-04-24T13:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2717881.64
2026-04-24T14:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2613624.93
2026-04-24T15:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2951079.19
2026-04-24T16:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2542360.92
2026-04-24T17:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2218464.28
2026-04-24T18:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2696338.82
2026-04-24T19:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2380624.16
2026-04-24T20:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1122130.1
2026-04-24T21:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1244586.57
2026-04-24T22:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1237439.97
2026-04-24T23:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1390427.93
2026-04-25T00:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,823229.0
2026-04-25T01:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,711200.15
2026-04-25T02:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,776487.86
2026-04-25T03:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,762771.73
2026-04-25T04:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,737702.69
2026-04-25T05:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,876570.84
2026-04-25T06:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,785800.48
2026-04-25T07:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,673900.68
2026-04-25T08:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2096596.87
2026-04-25T09:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1938160.39
2026-04-25T10:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2029940.11
2026-04-25T11:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1980721.42
2026-04-25T12:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2083804.33
2026-04-25T13:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1967451.67
2026-04-25T14:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2202295.69
2026-04-25T15:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2043296.63
2026-04-25T16:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2036845.25
2026-04-25T17:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2040333.92
2026-04-25T18:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1674499.0
2026-04-25T19:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1927731.39
2026-04-25T20:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,818217.41
2026-04-25T21:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,857433.92
2026-04-25T22:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,725869.69
2026-04-25T23:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,977265.64
2026-04-26T00:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,848768.65
2026-04-26T01:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,738249.33
2026-04-26T03:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,816371.87
2026-04-26T04:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,832467.27
2026-04-26T05:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,779663.46
2026-04-26T06:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,847737.56
2026-04-26T07:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,786141.24
2026-04-26T08:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2068125.02
2026-04-26T09:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1817989.8
2026-04-26T10:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1952453.96
2026-04-26T11:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2151852.48
2026-04-26T12:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2464047.1
2026-04-26T13:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1762501.93
2026-04-26T14:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1868956.48
2026-04-26T15:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1795392.2
2026-04-26T16:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,2113728.35
2026-04-26T17:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1734972.54
2026-04-26T18:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1865066.02
2026-04-26T19:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,1954198.15
2026-04-26T20:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,757791.0
2026-04-26T21:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,759584.7
2026-04-26T22:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,800047.68
2026-04-26T23:00:47+00:00,dev-005,spine-01,arista,3,bps,1000,663563.02
2026-04-20T00:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,307962784.19
2026-04-20T01:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,345130772.84
2026-04-20T02:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,365336302.91
2026-04-20T03:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,353312640.51
2026-04-20T04:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,296137126.99
2026-04-20T05:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,343303693.5
2026-04-20T06:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,388743755.06
2026-04-20T07:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,380011158.43
2026-04-20T08:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,833385179.63
2026-04-20T09:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,765460930.49
2026-04-20T10:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,893022175.16
2026-04-20T11:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,791369965.58
2026-04-20T12:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,741783134.19
2026-04-20T13:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,772616356.25
2026-04-20T14:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,961661004.51
2026-04-20T15:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,858495123.21
2026-04-20T16:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,937376752.46
2026-04-20T17:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,799735749.68
2026-04-20T18:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,918804544.49
2026-04-20T19:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,789473660.34
2026-04-20T20:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,354332614.71
2026-04-20T21:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,449508609.36
2026-04-20T22:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,387617350.76
2026-04-20T23:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,341957866.49
2026-04-21T00:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,356946514.6
2026-04-21T01:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,371744043.15
2026-04-21T02:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,403576473.22
2026-04-21T03:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,342391208.7
2026-04-21T04:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,297312512.95
2026-04-21T05:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,349932894.73
2026-04-21T06:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,360553876.46
2026-04-21T07:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,363943366.87
2026-04-21T08:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,950601971.44
2026-04-21T09:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,866601714.58
2026-04-21T10:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,908285025.62
2026-04-21T11:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,747506449.71
2026-04-21T12:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,912903725.03
2026-04-21T13:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,1016082465.86
2026-04-21T14:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,904924380.38
2026-04-21T15:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,861298680.48
2026-04-21T16:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,852935007.83
2026-04-21T17:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,990119948.08
2026-04-21T18:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,762116755.4
2026-04-21T19:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,830667401.93
2026-04-21T20:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,376567473.35
2026-04-21T21:00:00+00:00,dev-006,core-rtr-01,cisco,2,bps,1,386784039.88
